Planta,Centro,Producto,Cliente,Costo_Plant_Centro,Costo_Centro_Cliente
Planta_3,Centro_6,Producto_2,Cliente_7,4.2,8.69
Planta_3,Centro_6,Producto_3,Cliente_7,4.67,9.95
Planta_3,Centro_6,Producto_4,Cliente_7,9.11,9.83
Planta_3,Centro_6,Producto_5,Cliente_7,7.05,9.22
Planta_3,Centro_6,Producto_1,Cliente_8,2.41,5.79
Planta_3,Centro_6,Producto_2,Cliente_8,5.94,6.72
Planta_3,Centro_6,Producto_3,Cliente_8,3.45,9.05
Planta_3,Centro_6,Producto_4,Cliente_8,4.58,6.1
Planta_3,Centro_6,Producto_5,Cliente_8,5.71,4.6
Planta_3,Centro_6,Producto_1,Cliente_9,9.42,13.41
Planta_3,Centro_6,Producto_2,Cliente_9,7.66,4.27
Planta_3,Centro_6,Producto_3,Cliente_9,8.21,12.7
Planta_3,Centro_6,Producto_4,Cliente_9,8.14,4.37
Planta_3,Centro_6,Producto_5,Cliente_9,7.15,13.01
Planta_3,Centro_6,Producto_1,Cliente_10,6.62,10.76
Planta_3,Centro_6,Producto_2,Cliente_10,5.67,9.34
Planta_3,Centro_6,Producto_3,Cliente_10,2.28,10.67
Planta_3,Centro_6,Producto_4,Cliente_10,2.65,8.22
Planta_3,Centro_6,Producto_5,Cliente_10,4.34,9.55
Planta_3,Centro_6,Producto_1,Cliente_11,3.07,11.3
Planta_3,Centro_6,Producto_2,Cliente_11,8.36,4.96
Planta_3,Centro_6,Producto_3,Cliente_11,2.83,4.75
Planta_3,Centro_6,Producto_4,Cliente_11,9.02,9.34
Planta_3,Centro_6,Producto_5,Cliente_11,5.74,4.28
Planta_3,Centro_6,Producto_1,Cliente_12,7.2,13.42
Planta_3,Centro_6,Producto_2,Cliente_12,8.63,10.51
Planta_3,Centro_6,Producto_3,Cliente_12,2.6,4.35
Planta_3,Centro_6,Producto_4,Cliente_12,2.39,6.09
Planta_3,Centro_6,Producto_5,Cliente_12,3.09,6.12
Planta_3,Centro_6,Producto_1,Cliente_13,5.08,14.32
Planta_3,Centro_6,Producto_2,Cliente_13,6.88,13.02
Planta_3,Centro_6,Producto_3,Cliente_13,7.68,4.35
Planta_3,Centro_6,Producto_4,Cliente_13,7.89,6.3
Planta_3,Centro_6,Producto_5,Cliente_13,7.11,7.09
Planta_3,Centro_6,Producto_1,Cliente_14,9.98,6.16
Planta_3,Centro_6,Producto_2,Cliente_14,4.23,14.17
Planta_3,Centro_6,Producto_3,Cliente_14,2.2,11.36
Planta_3,Centro_6,Producto_4,Cliente_14,7.8,13.04
Planta_3,Centro_6,Producto_5,Cliente_14,9.8,14.71
Planta_3,Centro_6,Producto_1,Cliente_15,2.52,12.86
Planta_3,Centro_6,Producto_2,Cliente_15,7.17,10.77
Planta_3,Centro_6,Producto_3,Cliente_15,3.03,10.8
Planta_3,Centro_6,Producto_4,Cliente_15,9.86,13.94
Planta_3,Centro_6,Producto_5,Cliente_15,5.51,3.48
Planta_3,Centro_6,Producto_1,Cliente_16,4.9,12.92
Planta_3,Centro_6,Producto_2,Cliente_16,7.61,8.51
Planta_3,Centro_6,Producto_3,Cliente_16,2.44,8.12
Planta_3,Centro_6,Producto_4,Cliente_16,5.75,14.14
Planta_3,Centro_6,Producto_5,Cliente_16,7.13,6.74
Planta_3,Centro_6,Producto_1,Cliente_17,6.2,3.79
Planta_3,Centro_6,Producto_2,Cliente_17,9.78,7.32
Planta_3,Centro_6,Producto_3,Cliente_17,5.82,7.26
Planta_3,Centro_6,Producto_4,Cliente_17,7.46,10.95
Planta_3,Centro_6,Producto_5,Cliente_17,7.72,6.22
Planta_3,Centro_6,Producto_1,Cliente_18,4.53,4.5
Planta_3,Centro_6,Producto_2,Cliente_18,7.24,3.48
Planta_3,Centro_6,Producto_3,Cliente_18,6.78,13.44
Planta_3,Centro_6,Producto_4,Cliente_18,9.13,8.39
Planta_3,Centro_6,Producto_5,Cliente_18,5.67,3.92
Planta_3,Centro_6,Producto_1,Cliente_19,7.37,12.86
Planta_3,Centro_6,Producto_2,Cliente_19,3.96,8.06
Planta_3,Centro_6,Producto_3,Cliente_19,8.71,13.53
Planta_3,Centro_6,Producto_4,Cliente_19,3.95,9.61
Planta_3,Centro_6,Producto_5,Cliente_19,3.54,4.22
Planta_3,Centro_6,Producto_1,Cliente_20,9.29,12.85
Planta_3,Centro_6,Producto_2,Cliente_20,8.08,3.59
Planta_3,Centro_6,Producto_3,Cliente_20,8.75,8.26
Planta_3,Centro_6,Producto_4,Cliente_20,4.74,9.56
Planta_3,Centro_6,Producto_5,Cliente_20,2.73,12.08
Planta_3,Centro_7,Producto_1,Cliente_1,6.66,5.24
Planta_3,Centro_7,Producto_2,Cliente_1,3.51,5.21
Planta_3,Centro_7,Producto_3,Cliente_1,2.46,10.05
Planta_3,Centro_7,Producto_4,Cliente_1,8.72,3.21
Planta_3,Centro_7,Producto_5,Cliente_1,2.39,9.87
Planta_3,Centro_7,Producto_1,Cliente_2,8.56,6.92
Planta_3,Centro_7,Producto_2,Cliente_2,4.8,10.16
Planta_3,Centro_7,Producto_3,Cliente_2,4.19,3.32
Planta_3,Centro_7,Producto_4,Cliente_2,7.88,10.51
Planta_3,Centro_7,Producto_5,Cliente_2,6.65,11.9
Planta_3,Centro_7,Producto_1,Cliente_3,7.4,5.47
Planta_3,Centro_7,Producto_2,Cliente_3,4.82,4.51
Planta_3,Centro_7,Producto_3,Cliente_3,3.04,11.11
Planta_3,Centro_7,Producto_4,Cliente_3,8.87,14.55
Planta_3,Centro_7,Producto_5,Cliente_3,7.03,5.21
Planta_3,Centro_7,Producto_1,Cliente_4,2.85,12.75
Planta_3,Centro_7,Producto_2,Cliente_4,6.63,10.42
Planta_3,Centro_7,Producto_3,Cliente_4,8.25,11.44
Planta_3,Centro_7,Producto_4,Cliente_4,8.68,3.67
Planta_3,Centro_7,Producto_5,Cliente_4,7.98,13.21
Planta_3,Centro_7,Producto_1,Cliente_5,4.29,10.69
Planta_3,Centro_7,Producto_2,Cliente_5,4.51,14.5
Planta_3,Centro_7,Producto_3,Cliente_5,2.27,9.96
Planta_3,Centro_7,Producto_4,Cliente_5,3.33,11.55
Planta_3,Centro_7,Producto_5,Cliente_5,3.41,5.82
Planta_3,Centro_7,Producto_1,Cliente_6,5.95,13.98
Planta_3,Centro_7,Producto_2,Cliente_6,3.69,4.73
Planta_3,Centro_7,Producto_3,Cliente_6,8.07,9.01
Planta_3,Centro_7,Producto_4,Cliente_6,9.29,4.76
Planta_3,Centro_7,Producto_5,Cliente_6,7.17,5.79
Planta_3,Centro_7,Producto_1,Cliente_7,3.25,11.2
Planta_3,Centro_7,Producto_2,Cliente_7,6.75,12.06
Planta_3,Centro_7,Producto_3,Cliente_7,4.48,8.38
Planta_3,Centro_7,Producto_4,Cliente_7,5.24,14.81
Planta_3,Centro_7,Producto_5,Cliente_7,4.34,6.54
Planta_3,Centro_7,Producto_1,Cliente_8,4.84,9.78
Planta_3,Centro_7,Producto_2,Cliente_8,4.02,13.98
Planta_3,Centro_7,Producto_3,Cliente_8,4.13,13.75
Planta_3,Centro_7,Producto_4,Cliente_8,2.83,10.88
Planta_3,Centro_7,Producto_5,Cliente_8,9.26,5.02
Planta_3,Centro_7,Producto_1,Cliente_9,9.75,8.43
Planta_3,Centro_7,Producto_2,Cliente_9,9.57,11.12
Planta_3,Centro_7,Producto_3,Cliente_9,4.41,5.26
Planta_3,Centro_7,Producto_4,Cliente_9,4.43,4.12
Planta_3,Centro_7,Producto_5,Cliente_9,3.15,4.26
Planta_3,Centro_7,Producto_1,Cliente_10,5.38,12.55
Planta_3,Centro_7,Producto_2,Cliente_10,3.13,4.56
Planta_3,Centro_7,Producto_3,Cliente_10,7.15,5.37
Planta_3,Centro_7,Producto_4,Cliente_10,2.78,5.0
Planta_3,Centro_7,Producto_5,Cliente_10,9.39,12.86
Planta_3,Centro_7,Producto_1,Cliente_11,4.83,10.87
Planta_3,Centro_7,Producto_2,Cliente_11,6.3,11.13
Planta_3,Centro_7,Producto_3,Cliente_11,7.46,10.54
Planta_3,Centro_7,Producto_4,Cliente_11,4.13,3.47
Planta_3,Centro_7,Producto_5,Cliente_11,5.64,13.69
Planta_3,Centro_7,Producto_1,Cliente_12,6.56,12.99
Planta_3,Centro_7,Producto_2,Cliente_12,9.93,4.96
Planta_3,Centro_7,Producto_3,Cliente_12,7.53,11.09
Planta_3,Centro_7,Producto_4,Cliente_12,9.84,14.83
Planta_3,Centro_7,Producto_5,Cliente_12,7.49,5.92
Planta_3,Centro_7,Producto_1,Cliente_13,8.39,4.28
Planta_3,Centro_7,Producto_2,Cliente_13,8.25,13.92
Planta_3,Centro_7,Producto_3,Cliente_13,5.06,10.57
Planta_3,Centro_7,Producto_4,Cliente_13,5.44,8.25
Planta_3,Centro_7,Producto_5,Cliente_13,4.48,12.15
Planta_3,Centro_7,Producto_1,Cliente_14,9.49,14.29
Planta_3,Centro_7,Producto_2,Cliente_14,3.4,13.5
Planta_3,Centro_7,Producto_3,Cliente_14,7.9,6.03
Planta_3,Centro_7,Producto_4,Cliente_14,2.54,6.22
Planta_3,Centro_7,Producto_5,Cliente_14,9.3,10.6
Planta_3,Centro_7,Producto_1,Cliente_15,7.77,6.09
Planta_3,Centro_7,Producto_2,Cliente_15,7.76,3.34
Planta_3,Centro_7,Producto_3,Cliente_15,5.0,10.52
Planta_3,Centro_7,Producto_4,Cliente_15,3.17,12.88
Planta_3,Centro_7,Producto_5,Cliente_15,3.88,10.83
Planta_3,Centro_7,Producto_1,Cliente_16,5.24,10.15
Planta_3,Centro_7,Producto_2,Cliente_16,2.86,3.2
Planta_3,Centro_7,Producto_3,Cliente_16,9.28,6.24
Planta_3,Centro_7,Producto_4,Cliente_16,8.56,14.99
Planta_3,Centro_7,Producto_5,Cliente_16,3.69,6.18
Planta_3,Centro_7,Producto_1,Cliente_17,7.3,14.59
Planta_3,Centro_7,Producto_2,Cliente_17,9.33,9.03
Planta_3,Centro_7,Producto_3,Cliente_17,8.36,4.63
Planta_3,Centro_7,Producto_4,Cliente_17,9.82,14.57
Planta_3,Centro_7,Producto_5,Cliente_17,3.31,6.59
Planta_3,Centro_7,Producto_1,Cliente_18,2.8,6.26
Planta_3,Centro_7,Producto_2,Cliente_18,8.53,7.54
Planta_3,Centro_7,Producto_3,Cliente_18,2.71,7.11
Planta_3,Centro_7,Producto_4,Cliente_18,9.85,10.56
Planta_3,Centro_7,Producto_5,Cliente_18,5.33,5.0
Planta_3,Centro_7,Producto_1,Cliente_19,9.89,12.85
Planta_3,Centro_7,Producto_2,Cliente_19,4.25,3.84
Planta_3,Centro_7,Producto_3,Cliente_19,2.45,4.44
Planta_3,Centro_7,Producto_4,Cliente_19,6.65,14.15
Planta_3,Centro_7,Producto_5,Cliente_19,5.97,13.12
Planta_3,Centro_7,Producto_1,Cliente_20,5.57,11.5
Planta_3,Centro_7,Producto_2,Cliente_20,7.85,5.09
Planta_3,Centro_7,Producto_3,Cliente_20,4.89,10.65
Planta_3,Centro_7,Producto_4,Cliente_20,2.57,7.34
Planta_3,Centro_7,Producto_5,Cliente_20,6.28,14.95
Planta_3,Centro_8,Producto_1,Cliente_1,5.8,12.79
Planta_3,Centro_8,Producto_2,Cliente_1,5.46,12.56
Planta_3,Centro_8,Producto_3,Cliente_1,6.76,13.64
Planta_3,Centro_8,Producto_4,Cliente_1,5.29,10.25
Planta_3,Centro_8,Producto_5,Cliente_1,7.04,8.01
Planta_3,Centro_8,Producto_1,Cliente_2,3.15,4.12
Planta_3,Centro_8,Producto_2,Cliente_2,2.13,13.48
Planta_3,Centro_8,Producto_3,Cliente_2,3.89,5.54
Planta_3,Centro_8,Producto_4,Cliente_2,7.89,6.84
Planta_3,Centro_8,Producto_5,Cliente_2,6.05,4.95
Planta_3,Centro_8,Producto_1,Cliente_3,9.68,13.22
Planta_3,Centro_8,Producto_2,Cliente_3,8.91,7.88
Planta_3,Centro_8,Producto_3,Cliente_3,8.1,4.73
Planta_3,Centro_8,Producto_4,Cliente_3,2.07,3.24
Planta_3,Centro_8,Producto_5,Cliente_3,6.69,8.46
Planta_3,Centro_8,Producto_1,Cliente_4,6.14,3.09
Planta_3,Centro_8,Producto_2,Cliente_4,5.38,11.62
Planta_3,Centro_8,Producto_3,Cliente_4,5.54,11.79
Planta_3,Centro_8,Producto_4,Cliente_4,3.86,12.76
Planta_3,Centro_8,Producto_5,Cliente_4,6.71,5.53
Planta_3,Centro_8,Producto_1,Cliente_5,3.89,10.54
Planta_3,Centro_8,Producto_2,Cliente_5,8.64,7.99
Planta_3,Centro_8,Producto_3,Cliente_5,4.07,13.4
Planta_3,Centro_8,Producto_4,Cliente_5,7.35,8.38
Planta_3,Centro_8,Producto_5,Cliente_5,5.9,5.45
Planta_3,Centro_8,Producto_1,Cliente_6,7.01,7.3
Planta_3,Centro_8,Producto_2,Cliente_6,9.97,8.76
Planta_3,Centro_8,Producto_3,Cliente_6,5.89,9.79
Planta_3,Centro_8,Producto_4,Cliente_6,9.33,12.61
Planta_3,Centro_8,Producto_5,Cliente_6,5.61,11.62
Planta_3,Centro_8,Producto_1,Cliente_7,6.69,8.91
Planta_3,Centro_8,Producto_2,Cliente_7,3.54,8.57
Planta_3,Centro_8,Producto_3,Cliente_7,3.97,13.98
Planta_3,Centro_8,Producto_4,Cliente_7,4.68,14.43
Planta_3,Centro_8,Producto_5,Cliente_7,6.26,10.58
Planta_3,Centro_8,Producto_1,Cliente_8,6.34,4.55
Planta_3,Centro_8,Producto_2,Cliente_8,5.01,4.19
Planta_3,Centro_8,Producto_3,Cliente_8,6.98,8.36
Planta_3,Centro_8,Producto_4,Cliente_8,8.22,5.65
Planta_3,Centro_8,Producto_5,Cliente_8,3.32,7.88
Planta_3,Centro_8,Producto_1,Cliente_9,9.41,11.53
Planta_3,Centro_8,Producto_2,Cliente_9,5.35,9.21
Planta_3,Centro_8,Producto_3,Cliente_9,2.67,14.81
Planta_3,Centro_8,Producto_4,Cliente_9,7.33,6.42
Planta_3,Centro_8,Producto_5,Cliente_9,6.69,4.31
Planta_3,Centro_8,Producto_1,Cliente_10,9.73,5.1
Planta_3,Centro_8,Producto_2,Cliente_10,7.18,5.95
Planta_3,Centro_8,Producto_3,Cliente_10,7.74,12.32
Planta_3,Centro_8,Producto_4,Cliente_10,7.39,10.37
Planta_3,Centro_8,Producto_5,Cliente_10,9.14,3.94
Planta_3,Centro_8,Producto_1,Cliente_11,4.65,5.98
Planta_3,Centro_8,Producto_2,Cliente_11,9.9,7.67
Planta_3,Centro_8,Producto_3,Cliente_11,7.86,11.22
Planta_3,Centro_8,Producto_4,Cliente_11,3.7,5.87
Planta_3,Centro_8,Producto_5,Cliente_11,4.25,7.93
Planta_3,Centro_8,Producto_1,Cliente_12,3.87,3.24
Planta_3,Centro_8,Producto_2,Cliente_12,9.04,14.59
Planta_3,Centro_8,Producto_3,Cliente_12,4.73,7.06
Planta_3,Centro_8,Producto_4,Cliente_12,2.06,11.16
Planta_3,Centro_8,Producto_5,Cliente_12,8.6,4.76
Planta_3,Centro_8,Producto_1,Cliente_13,3.28,12.48
Planta_3,Centro_8,Producto_2,Cliente_13,6.93,3.54
Planta_3,Centro_8,Producto_3,Cliente_13,6.98,6.71
Planta_3,Centro_8,Producto_4,Cliente_13,4.95,12.24
Planta_3,Centro_8,Producto_5,Cliente_13,8.49,7.8
Planta_3,Centro_8,Producto_1,Cliente_14,9.58,7.88
Planta_3,Centro_8,Producto_2,Cliente_14,8.17,8.81
Planta_3,Centro_8,Producto_3,Cliente_14,9.18,13.89
Planta_3,Centro_8,Producto_4,Cliente_14,2.7,14.24
Planta_3,Centro_8,Producto_5,Cliente_14,8.6,12.5
Planta_3,Centro_8,Producto_1,Cliente_15,3.61,12.66
Planta_3,Centro_8,Producto_2,Cliente_15,8.8,6.47
Planta_3,Centro_8,Producto_3,Cliente_15,9.62,3.6
Planta_3,Centro_8,Producto_4,Cliente_15,3.2,9.45
Planta_3,Centro_8,Producto_5,Cliente_15,6.61,10.74
Planta_3,Centro_8,Producto_1,Cliente_16,2.14,14.52
Planta_3,Centro_8,Producto_2,Cliente_16,2.36,4.72
Planta_3,Centro_8,Producto_3,Cliente_16,2.11,9.8
Planta_3,Centro_8,Producto_4,Cliente_16,9.46,10.99
Planta_3,Centro_8,Producto_5,Cliente_16,8.58,3.16
Planta_3,Centro_8,Producto_1,Cliente_17,6.34,8.51
Planta_3,Centro_8,Producto_2,Cliente_17,5.99,3.87
Planta_3,Centro_8,Producto_3,Cliente_17,7.48,9.04
Planta_3,Centro_8,Producto_4,Cliente_17,8.12,8.82
Planta_3,Centro_8,Producto_5,Cliente_17,3.2,10.78
Planta_3,Centro_8,Producto_1,Cliente_18,3.38,13.47
Planta_3,Centro_8,Producto_2,Cliente_18,6.9,4.89
Planta_3,Centro_8,Producto_3,Cliente_18,9.7,9.22
Planta_3,Centro_8,Producto_4,Cliente_18,2.58,10.52
Planta_3,Centro_8,Producto_5,Cliente_18,4.03,12.64
Planta_3,Centro_8,Producto_1,Cliente_19,8.54,14.75
Planta_3,Centro_8,Producto_2,Cliente_19,6.01,8.46
Planta_3,Centro_8,Producto_3,Cliente_19,8.03,4.59
Planta_3,Centro_8,Producto_4,Cliente_19,6.38,9.55
Planta_3,Centro_8,Producto_5,Cliente_19,2.72,8.02
Planta_3,Centro_8,Producto_1,Cliente_20,8.83,13.27
Planta_3,Centro_8,Producto_2,Cliente_20,2.79,4.09
Planta_3,Centro_8,Producto_3,Cliente_20,4.1,13.5
Planta_3,Centro_8,Producto_4,Cliente_20,3.03,11.64
Planta_3,Centro_8,Producto_5,Cliente_20,2.81,10.48
Planta_3,Centro_9,Producto_1,Cliente_1,4.85,12.47
Planta_3,Centro_9,Producto_2,Cliente_1,3.87,10.67
Planta_3,Centro_9,Producto_3,Cliente_1,3.89,11.56
Planta_3,Centro_9,Producto_4,Cliente_1,8.99,4.52
Planta_3,Centro_9,Producto_5,Cliente_1,8.93,10.12
Planta_3,Centro_9,Producto_1,Cliente_2,3.02,8.13
Planta_3,Centro_9,Producto_2,Cliente_2,3.29,11.4
Planta_3,Centro_9,Producto_3,Cliente_2,8.07,4.27
Planta_3,Centro_9,Producto_4,Cliente_2,6.05,12.78
Planta_3,Centro_9,Producto_5,Cliente_2,9.49,9.16
Planta_3,Centro_9,Producto_1,Cliente_3,9.6,9.43
Planta_3,Centro_9,Producto_2,Cliente_3,5.15,13.18
Planta_3,Centro_9,Producto_3,Cliente_3,5.94,8.66
Planta_3,Centro_9,Producto_4,Cliente_3,5.92,13.16
Planta_3,Centro_9,Producto_5,Cliente_3,8.66,7.84
Planta_3,Centro_9,Producto_1,Cliente_4,4.67,8.9
Planta_3,Centro_9,Producto_2,Cliente_4,6.58,5.86
Planta_3,Centro_9,Producto_3,Cliente_4,8.35,8.84
Planta_3,Centro_9,Producto_4,Cliente_4,4.67,4.28
Planta_3,Centro_9,Producto_5,Cliente_4,3.91,14.39
Planta_3,Centro_9,Producto_1,Cliente_5,4.44,5.03
Planta_3,Centro_9,Producto_2,Cliente_5,5.69,6.69
Planta_3,Centro_9,Producto_3,Cliente_5,2.28,6.88
Planta_3,Centro_9,Producto_4,Cliente_5,6.35,9.62
Planta_3,Centro_9,Producto_5,Cliente_5,4.85,8.37
Planta_3,Centro_9,Producto_1,Cliente_6,9.72,7.53
Planta_3,Centro_9,Producto_2,Cliente_6,4.07,5.92
Planta_3,Centro_9,Producto_3,Cliente_6,5.66,12.11
Planta_3,Centro_9,Producto_4,Cliente_6,3.65,11.51
Planta_3,Centro_9,Producto_5,Cliente_6,2.17,8.03
Planta_3,Centro_9,Producto_1,Cliente_7,8.21,7.06
Planta_3,Centro_9,Producto_2,Cliente_7,6.51,5.46
Planta_3,Centro_9,Producto_3,Cliente_7,7.94,3.63
Planta_3,Centro_9,Producto_4,Cliente_7,8.82,5.38
Planta_3,Centro_9,Producto_5,Cliente_7,9.0,7.23
Planta_3,Centro_9,Producto_1,Cliente_8,7.78,6.83
Planta_3,Centro_9,Producto_2,Cliente_8,9.25,4.52
Planta_3,Centro_9,Producto_3,Cliente_8,3.43,8.92
Planta_3,Centro_9,Producto_4,Cliente_8,2.66,5.35
Planta_3,Centro_9,Producto_5,Cliente_8,9.55,14.72
Planta_3,Centro_9,Producto_1,Cliente_9,5.01,14.08
Planta_3,Centro_9,Producto_2,Cliente_9,6.36,6.24
Planta_3,Centro_9,Producto_3,Cliente_9,7.62,10.91
Planta_3,Centro_9,Producto_4,Cliente_9,9.91,6.18
Planta_3,Centro_9,Producto_5,Cliente_9,7.38,3.62
Planta_3,Centro_9,Producto_1,Cliente_10,2.91,3.05
Planta_3,Centro_9,Producto_2,Cliente_10,10.0,12.63
Planta_3,Centro_9,Producto_3,Cliente_10,8.29,9.12
Planta_3,Centro_9,Producto_4,Cliente_10,4.4,4.82
Planta_3,Centro_9,Producto_5,Cliente_10,4.28,7.51
Planta_3,Centro_9,Producto_1,Cliente_11,8.05,9.48
Planta_3,Centro_9,Producto_2,Cliente_11,2.62,3.22
Planta_3,Centro_9,Producto_3,Cliente_11,2.82,7.93
Planta_3,Centro_9,Producto_4,Cliente_11,9.47,10.65
Planta_3,Centro_9,Producto_5,Cliente_11,8.41,8.6
Planta_3,Centro_9,Producto_1,Cliente_12,4.89,4.3
Planta_3,Centro_9,Producto_2,Cliente_12,9.01,12.4
Planta_3,Centro_9,Producto_3,Cliente_12,3.34,9.15
Planta_3,Centro_9,Producto_4,Cliente_12,5.9,10.5
Planta_3,Centro_9,Producto_5,Cliente_12,9.57,9.96
Planta_3,Centro_9,Producto_1,Cliente_13,6.32,3.6
Planta_3,Centro_9,Producto_2,Cliente_13,2.5,5.25
Planta_3,Centro_9,Producto_3,Cliente_13,2.26,11.92
Planta_3,Centro_9,Producto_4,Cliente_13,7.79,4.63
Planta_3,Centro_9,Producto_5,Cliente_13,8.69,4.86
Planta_3,Centro_9,Producto_1,Cliente_14,4.41,5.99
Planta_3,Centro_9,Producto_2,Cliente_14,4.98,6.06
Planta_3,Centro_9,Producto_3,Cliente_14,5.91,7.89
Planta_3,Centro_9,Producto_4,Cliente_14,9.89,3.67
Planta_3,Centro_9,Producto_5,Cliente_14,3.14,3.63
Planta_3,Centro_9,Producto_1,Cliente_15,7.01,3.65
Planta_3,Centro_9,Producto_2,Cliente_15,8.69,9.14
Planta_3,Centro_9,Producto_3,Cliente_15,6.22,9.74
Planta_3,Centro_9,Producto_4,Cliente_15,3.37,5.37
Planta_3,Centro_9,Producto_5,Cliente_15,4.55,10.12
Planta_3,Centro_9,Producto_1,Cliente_16,3.68,4.4
Planta_3,Centro_9,Producto_2,Cliente_16,9.76,3.26
Planta_3,Centro_9,Producto_3,Cliente_16,8.42,12.46
Planta_3,Centro_9,Producto_4,Cliente_16,4.38,4.63
Planta_3,Centro_9,Producto_5,Cliente_16,3.17,11.37
Planta_3,Centro_9,Producto_1,Cliente_17,7.14,12.39
Planta_3,Centro_9,Producto_2,Cliente_17,9.5,11.3
Planta_3,Centro_9,Producto_3,Cliente_17,3.25,5.92
Planta_3,Centro_9,Producto_4,Cliente_17,8.74,5.51
Planta_3,Centro_9,Producto_5,Cliente_17,2.58,11.44
Planta_3,Centro_9,Producto_1,Cliente_18,5.22,14.04
Planta_3,Centro_9,Producto_2,Cliente_18,7.2,4.09
Planta_3,Centro_9,Producto_3,Cliente_18,9.58,6.1
Planta_3,Centro_9,Producto_4,Cliente_18,4.7,7.83
Planta_3,Centro_9,Producto_5,Cliente_18,2.41,8.96
Planta_3,Centro_9,Producto_1,Cliente_19,2.99,7.81
Planta_3,Centro_9,Producto_2,Cliente_19,4.81,12.27
Planta_3,Centro_9,Producto_3,Cliente_19,8.43,4.84
Planta_3,Centro_9,Producto_4,Cliente_19,4.93,7.48
Planta_3,Centro_9,Producto_5,Cliente_19,3.21,12.58
Planta_3,Centro_9,Producto_1,Cliente_20,7.66,5.28
Planta_3,Centro_9,Producto_2,Cliente_20,4.93,4.27
Planta_3,Centro_9,Producto_3,Cliente_20,7.03,4.46
Planta_3,Centro_9,Producto_4,Cliente_20,9.89,12.37
Planta_3,Centro_9,Producto_5,Cliente_20,5.12,9.94
Planta_3,Centro_10,Producto_1,Cliente_1,9.29,9.65
Planta_3,Centro_10,Producto_2,Cliente_1,3.4,7.54
Planta_3,Centro_10,Producto_3,Cliente_1,8.75,10.73
Planta_3,Centro_10,Producto_4,Cliente_1,7.21,13.4
Planta_3,Centro_10,Producto_5,Cliente_1,9.15,14.04
Planta_3,Centro_10,Producto_1,Cliente_2,2.76,9.53
Planta_3,Centro_10,Producto_2,Cliente_2,7.92,12.08
Planta_3,Centro_10,Producto_3,Cliente_2,6.85,5.0
Planta_3,Centro_10,Producto_4,Cliente_2,8.38,11.64
Planta_3,Centro_10,Producto_5,Cliente_2,2.69,8.57
Planta_3,Centro_10,Producto_1,Cliente_3,3.39,7.05
Planta_3,Centro_10,Producto_2,Cliente_3,2.14,7.8
Planta_3,Centro_10,Producto_3,Cliente_3,6.4,10.43
Planta_3,Centro_10,Producto_4,Cliente_3,7.31,13.04
Planta_3,Centro_10,Producto_5,Cliente_3,3.72,4.45
Planta_3,Centro_10,Producto_1,Cliente_4,8.81,4.88
Planta_3,Centro_10,Producto_2,Cliente_4,9.8,13.11
Planta_3,Centro_10,Producto_3,Cliente_4,6.01,14.78
Planta_3,Centro_10,Producto_4,Cliente_4,2.78,6.64
Planta_3,Centro_10,Producto_5,Cliente_4,7.11,7.2
Planta_3,Centro_10,Producto_1,Cliente_5,9.43,3.79
Planta_3,Centro_10,Producto_2,Cliente_5,6.4,10.09
Planta_3,Centro_10,Producto_3,Cliente_5,7.22,6.07
Planta_3,Centro_10,Producto_4,Cliente_5,4.92,13.12
Planta_3,Centro_10,Producto_5,Cliente_5,3.56,12.92
Planta_3,Centro_10,Producto_1,Cliente_6,6.5,12.15
Planta_3,Centro_10,Producto_2,Cliente_6,7.71,5.49
Planta_3,Centro_10,Producto_3,Cliente_6,6.55,13.41
Planta_3,Centro_10,Producto_4,Cliente_6,5.46,14.6
Planta_3,Centro_10,Producto_5,Cliente_6,5.62,4.71
Planta_3,Centro_10,Producto_1,Cliente_7,5.12,14.42
Planta_3,Centro_10,Producto_2,Cliente_7,4.56,13.42
Planta_3,Centro_10,Producto_3,Cliente_7,9.05,7.2
Planta_3,Centro_10,Producto_4,Cliente_7,2.67,11.69
Planta_3,Centro_10,Producto_5,Cliente_7,4.49,12.4
Planta_3,Centro_10,Producto_1,Cliente_8,5.54,8.82
Planta_3,Centro_10,Producto_2,Cliente_8,8.22,7.59
Planta_3,Centro_10,Producto_3,Cliente_8,5.55,7.51
Planta_3,Centro_10,Producto_4,Cliente_8,4.94,9.31
Planta_3,Centro_10,Producto_5,Cliente_8,8.47,7.34
Planta_3,Centro_10,Producto_1,Cliente_9,6.19,11.05
Planta_3,Centro_10,Producto_2,Cliente_9,4.16,6.33
Planta_3,Centro_10,Producto_3,Cliente_9,9.47,11.68
Planta_3,Centro_10,Producto_4,Cliente_9,6.62,10.77
Planta_3,Centro_10,Producto_5,Cliente_9,2.23,10.42
Planta_3,Centro_10,Producto_1,Cliente_10,6.08,9.55
Planta_3,Centro_10,Producto_2,Cliente_10,4.88,3.98
Planta_3,Centro_10,Producto_3,Cliente_10,3.55,14.41
Planta_3,Centro_10,Producto_4,Cliente_10,5.27,8.6
Planta_3,Centro_10,Producto_5,Cliente_10,2.42,3.45
Planta_3,Centro_10,Producto_1,Cliente_11,7.74,9.46
Planta_3,Centro_10,Producto_2,Cliente_11,6.07,5.92
Planta_3,Centro_10,Producto_3,Cliente_11,7.96,5.02
